Airport Name,Frequency,Latitude,Longitude
Sendai Airport,16,38.1397018433,140.917007446
Bam Airport,16,29.0841999054,58.4500007629
Ogdensburg International Airport,16,44.6819000244,-75.4654998779
Patrick Air Force Base,16,28.2348995209,-80.6100997925
Frankfurt-Egelsbach Airport,16,49.959999,8.645833
Bujumbura International Airport,16,-3.3240199089,29.3185005188
Diego Garcia Naval Support Facility,16,-7.31327,72.411102
Cibao International Airport,16,19.4060993195,-70.6046981812
Lodja Airport,16,-3.4170000553,23.4500007629
Praia International Airport,16,14.9245004654,-23.4934997559
Trabzon International Airport,16,40.995098114,39.7896995544
Corvo Airport,16,39.671501,-31.1136
Palm Springs International Airport,16,33.82970047,-116.5070037842
Kyaukpyu Airport,16,19.426399231,93.5347976685
Webequie Airport,16,52.9593933975,-87.3748683929
Foothills Regional Airport,16,35.820202,-81.611397
Chenega Bay Airport,16,60.0773010254,-147.992004395
Angel Albino Corzo International Airport,16,16.5636005402,-93.0224990845
Coari Airport,16,-4.134059906,-63.132598877
Watertown Regional Airport,16,44.91400146,-97.15470123
Caruaru Airport,16,-8.2823896408,-36.0135002136
Hazleton Municipal Airport,16,40.9868011475,-75.9949035645
Port Menier Airport,16,49.8363990784,-64.2885971069
Cecil Airport,16,30.2187004089,-81.876701355
Rumbek Airport,16,6.8249998093,29.6690006256
Fort Mackay / Horizon Airport,16,57.3816986084,-111.700996399
Maastricht Aachen Airport,16,50.911701,5.77014
John Glenn Columbus International Airport,16,39.998001,-82.891899
Mission Field,16,45.6994018555,-110.447998047
Moro Airport,16,-6.3633298874,143.238006592
Mirny Airport,16,62.5346984863,114.0390014648
Mansa Airport,16,-11.1370000839,28.8726005554
Wadi Al Dawasir Airport,16,20.5042991638,45.1996002197
Qingyang Airport,16,35.799702,107.602997
Pocatello Regional Airport,16,42.9098014832,-112.5960006714
Milas Bodrum International Airport,16,37.2505989075,27.6643009186
Winter Haven Regional Airport - Gilbert Field,16,28.062901,-81.753304
Arrachart Airport,16,-12.3493995667,49.2916984558
Pope Field,16,35.1708984375,-79.014503479
Tjilik Riwut Airport,16,-2.2251300812,113.943000793
Salzburg Airport,16,47.7933006287,13.0043001175
Tripoli International Airport,16,32.6635017395,13.1590003967
San José Airport,16,13.9362001419,-90.8358001709
Belaya Gora Airport,16,68.556602,146.231506
Robert (Bob) Curtis Memorial Airport,16,66.81790161,-161.0189972
Venice Marco Polo Airport,16,45.505299,12.3519
Robertson Airport,16,-33.8121986389,19.9027996063
Kenai Municipal Airport,16,60.5731010437,-151.2449951172
Anaco Airport,16,9.4302253723,-64.4707260132
Sharana Airstrip,16,33.12575,68.838517
Chañaral Airport,16,-26.3325004578,-70.6072998047
Newport News Williamsburg International Airport,16,37.13190079,-76.49299622
Přerov Air Base,16,49.4258003235,17.4046993256
Cutral-Co Airport,16,-38.9397010803,-69.2646026611
McGhee Tyson Airport,16,35.81100082,-83.9940033
Ontario Municipal Airport,16,44.0205001831,-117.013999939
Los Angeles International Airport,16,33.94250107,-118.4079971
Naval Station Mayport (Admiral David L. Mcdonald Field),16,30.39109993,-81.42469788
Buckley Air Force Base,16,39.7016983032,-104.751998901
Jimma Airport,16,7.6660900116,36.8166007996
Itaperuna Airport,16,-21.2192993164,-41.8759002686
Mabaruma Airport,16,8.1999998093,-59.7832984924
Sherman Army Air Field,16,39.3683013916,-94.9147033691
Jalaluddin Airport,16,0.6371189952,122.849998474
Suntar Airport,16,62.1850013733,117.6350021362
Pyay Airport,16,18.8244991302,95.2659988403
RAF Mildenhall,16,52.3619003296,0.4864059985
Benbecula Airport,16,57.481098175,-7.3627800941
Geraldton Greenstone Regional Airport,16,49.778301239,-86.9393997192
Ciudad Real Central Airport,16,38.8563888889,-3.97
Southwest Florida International Airport,16,26.5361995697,-81.7552032471
Sarajevo International Airport,16,43.8246002197,18.3314990997
Cambridge Bay Airport,16,69.1081008911,-105.138000488
Phu Cat Airport,16,13.955,109.042
Maiduguri International Airport,15,11.8552999496,13.0809001923
Korla Airport,15,41.6977996826,86.1288986206
Witham Field,15,27.18169975,-80.22109985
Wales Airport,15,65.622593,-168.095
Bouaké Airport,15,7.7388000488,-5.0736699104
Songea Airport,15,-10.6829996109,35.5830001831
Tatalina LRRS Airport,15,62.8944015503,-155.977005005
Metropolitan Oakland International Airport,15,37.721298,-122.221001
Wiesbaden Army Airfield,15,50.0498008728,8.3254003525
Westport Airport,15,-41.7380981445,171.5809936523
Morlaix-Ploujean Airport,15,48.6031990051,-3.8157799244
Flensburg-Schäferhaus Airport,15,54.7733345032,9.3788890839
Mount Hotham Airport,15,-37.0475006104,147.333999634
Jacksonville International Airport,15,30.4941005707,-81.6878967285
Bom Jesus da Lapa Airport,15,-13.2621002197,-43.4081001282
Delingha Airport,15,37.125286,97.268658
Kitadaito Airport,15,25.9447002411,131.32699585
Reno Tahoe International Airport,15,39.4990997314,-119.7679977417
Tatakoto Airport,15,-17.3553009033,-138.4450073242
Fort Lauderdale Executive Airport,15,26.1972999573,-80.1707000732
Kautokeino Air Base,15,69.0402984619,23.0340003967
Fitzroy Crossing Airport,15,-18.1819000244,125.5589981079
Eagle County Regional Airport,15,39.64260101,-106.9179993
Torsby Airport,15,60.1576004028,12.9912996292
Lake Cumberland Regional Airport,15,37.0533981323,-84.6158981323
Urmia Airport,15,37.6680984497,45.0686988831
Saint-Brieuc-Armor Airport,15,48.5378,-2.8544400000000003
Guajará-Mirim Airport,15,-10.7863998413,-65.2847976685
Tucupita Airport,15,9.0889940262,-62.0941734314
Héroes De Malvinas Airport,15,-37.2374000549,-59.2279014587
San Luis County Regional Airport,15,35.2368011475,-120.641998291
Cobar Airport,15,-31.5382995605,145.7940063477
Rosita Airport,15,13.8896999359,-84.4088973999
Roxas Airport,15,11.597700119,122.7519989014
Iringa Airport,15,-7.6686301231,35.7521018982
Hartsville Regional Airport,15,34.4030990601,-80.1192016602
Bowerman Airport,15,46.9711990356,-123.93699646
Halli Airport,15,61.856039,24.786686
Kalkgurung Airport,15,-17.4319000244,130.8079986572
Floyd Bennett Memorial Airport,15,43.3412017822,-73.6102981567
Hughes Airport,15,66.04109955,-154.2630005
Coronel Enrique Soto Cano Air Base,15,14.3824,-87.621201
Digby / Annapolis Regional Airport,15,44.5458450365,-65.7854247093
RAF Leuchars,15,56.3728981018,-2.8684399128
Williamson County Regional Airport,15,37.75500107,-89.01110077
Tambolaka Airport,15,-9.40972,119.244003
Moma Airport,15,66.450861,143.261551
Jeongseok Airport,15,33.3996009827,126.711997986
Fergana International Airport,15,40.3587989807,71.7450027466
Bremen Airport,15,53.0475006104,8.7866697311
Montreal / Pierre Elliott Trudeau International Airport,15,45.4706001282,-73.7407989502
Toamasina Airport,15,-18.109500885,49.3925018311
Cunnamulla Airport,15,-28.0300006866,145.6219940186
Drake Bay Airport,15,8.7188901901,-83.6417007446
Brewster Field,15,40.452099,-99.336502
Podkamennaya Tunguska Airport,15,61.589699,89.994003
Sialkot Airport,15,32.5355567932,74.3638916016
Muir Army Air Field (Fort Indiantown Gap) Airport,15,40.434799,-76.569397
Hancock County-Bar Harbor Airport,15,44.45000076,-68.3615036
Lightning Ridge Airport,15,-29.4566993713,147.9839935303
Tulsipur Airport,15,28.1110992432,82.2941970825
Værøy Heliport,15,67.654555,12.727257
Kowanyama Airport,15,-15.4856004715,141.7510070801
Gardabya Airport,15,31.0634994507,16.5949993134
George Best Belfast City Airport,15,54.6180992126,-5.8724999428
Barisal Airport,15,22.8010005951,90.3012008667
Grundarfjörður Airport,15,64.9914016724,-23.2247009277
Tivat Airport,15,42.4047012329,18.7233009338
Grants-Milan Municipal Airport,15,35.167301178,-107.902000427
Sydney Kingsford Smith International Airport,15,-33.9460983276,151.1770019531
Malé International Airport,15,4.1918301582,73.5290985107
Copenhagen Kastrup Airport,15,55.6179008484,12.6560001373
Kalemie Airport,15,-5.8755598068,29.25
Winnemucca Municipal Airport,15,40.8965988159,-117.805999756
Oswaldo Guevara Mujica Airport,15,9.5533752441,-69.2378692627
Bryansk Airport,15,53.214199,34.176399
Manas International Airport,15,43.0612983704,74.4776000977
Barrow County Airport,15,33.98289871,-83.66739655
Proserpine Whitsunday Coast Airport,15,-20.4950008392,148.552001953
Bembridge Airport,15,50.6781005859,-1.1094399691
Storuman Airport,15,64.960899353,17.6965999603
Sierra Grande Airport,15,-41.5917015076,-65.3394012451
Fort Nelson Airport,15,58.8363990784,-122.597000122
Örnsköldsvik Airport,15,63.4082984924,18.9899997711
Eureka Airport,15,79.9946975708,-85.814201355
Suffield Heliport,15,50.2667007446,-111.1829986572
Arthur's Town Airport,15,24.6294,-75.673797
Lingling Airport,15,26.338661,111.610043
Gjoa Haven Airport,15,68.635597229,-95.8497009277
Niue International Airport,15,-19.0790309906,-169.9255981445
Chehalis Centralia Airport,15,46.6769981384,-122.983001709
Wainwright Airport,15,70.6380004883,-159.994995117
Tandag Airport,15,9.0721101761,126.1709976196
Fort Good Hope Airport,15,66.2407989502,-128.6510009766
Albert-Bray Airport,15,49.9715003967,2.6976599693
Doha International Airport,15,25.261101,51.565102
General Mariano Escobedo International Airport,15,25.7784996033,-100.107002258
Drake Field,15,36.0051002502,-94.1700973511
Dresden Airport,15,51.1328010559,13.76720047
Juist Airport,15,53.6811103821,7.0558328629
Lubang Airport,15,13.8554000854,120.1050033569
Charlotte County Airport,15,26.92020035,-81.9905014
Antsirabato Airport,15,-14.9994001389,50.3202018738
Çanakkale Airport,15,40.1376991272,26.4267997742
Shennongjia Hongping Airport,15,31.626,110.34
Yan'an Ershilipu Airport,15,36.636902,109.554001
Ikerassaarsuk Heliport,15,68.1408810063,-53.4414589405
Nulato Airport,15,64.729301,-158.074005
Calvi-Sainte-Catherine Airport,15,42.5244444,8.7930556
Pukatawagan Airport,15,55.7491989136,-101.26599884
Xinyuan Nalati Airport,15,43.4318,83.3786
Mobridge Municipal Airport,15,45.54650116,-100.4079971
Geneva Cointrin International Airport,15,46.2380981445,6.1089501381
Dera Ghazi Khan Airport,15,29.9610004425,70.4859008789
Kandahar Airport,15,31.5058002472,65.8478012085
Wadi Halfa Airport,15,21.8026981354,31.5215778351
El Arish International Airport,15,31.073299408,33.8358001709
Bangoka International Airport,15,0.4816389978,25.3379993439
Ernesto Cortissoz International Airport,15,10.8896,-74.7808
Avon Park Executive Airport,15,27.59119987,-81.52780151
Shahroud Airport,15,36.4253005981,55.1041984558
Cat Bi International Airport,15,20.8194007874,106.7249984741
Puvirnituq Airport,15,60.0505981445,-77.2869033813
Guangzhou Baiyun International Airport,15,23.3924007416,113.2990036011
Costa Esmeralda Airport,15,11.427542,-86.033361
Oakey Airport,15,-27.4113998413,151.7350006104
Kulob Airport,15,37.9880981445,69.8050003052
General Francisco J. Mujica International Airport,15,19.849899292,-101.025001526
Sarh Airport,15,9.14444,18.374399
Soroti Airport,15,1.7276899815,33.6227989197
Lilongwe International Airport,15,-13.7894001007,33.78099823
Pohnpei International Airport,15,6.9850997925,158.2089996338
Inishmore Aerodrome,15,53.1067008972,-9.6536102295
Hubli Airport,15,15.361700058,75.0848999023
Zinder Airport,15,13.7790002823,8.9837598801
Ben Slimane Airport,15,33.655399,-7.22145
Ivalo Airport,15,68.6072998047,27.4053001404
Perry Lefors Field,15,35.6129989624,-100.9960021973
Ormara Airport,15,25.2747001648,64.5859985352
Daytona Beach International Airport,15,29.179899,-81.058098
Glen Innes Airport,15,-29.6749992371,151.6889953613
Gifu Airport,15,35.3941001892,136.8699951172
Aberdeen Regional Airport,15,45.4491004944,-98.4217987061
Hsinchu Air Base,15,24.8180007935,120.939002991
Lawrence J Timmerman Airport,15,43.110401,-88.034401
Prineville Airport,15,44.2869987488,-120.9039993286
Gallup Municipal Airport,15,35.511100769,-108.789001465
Holingol Huolinhe Airport,15,45.487222,119.407222
General Leite de Castro Airport,15,-17.8347225189,-50.956111908
Qaanaaq Airport,15,77.4886016846,-69.3887023926
General Heriberto Jara International Airport,15,19.1459007263,-96.1873016357
Copenhagen Roskilde Airport,15,55.5856018066,12.1314001083
General Edward Lawrence Logan International Airport,15,42.36429977,-71.00520325
Destin Executive Airport,15,30.40010071,-86.47149658
Masirah Air Base,15,20.6753997803,58.890499115
Houlton International Airport,15,46.1231002808,-67.792098999
Sirjan Airport,15,29.5508995056,55.6726989746
Simferopol International Airport,15,45.0522003174,33.9751014709
Banjul International Airport,15,13.3380002975,-16.6522006989
Iğdır Airport,15,39.9766273499,43.8766479492
Villa Reynolds Airport,15,-33.7299003601,-65.3873977661
Mutiara Airport,15,-0.9185420275,119.9100036621
Eduardo Gomes International Airport,15,-3.0386099815,-60.0497016907
Chadron Municipal Airport,15,42.837600708,-103.095001221
Henry County Airport,15,33.389099,-84.332397
Wangaratta Airport,15,-36.4157981873,146.3070068359
Havre City County Airport,15,48.54299927,-109.762001
Tirupati Airport,15,13.6324996948,79.543296814
Butterworth Airport,15,5.4659199715,100.3909988403
Mombasa Moi International Airport,15,-4.0348300934,39.5942001343
Glentanner Airport,15,-43.9067001343,170.1280059814
Bryant Army Heliport,15,61.26639938,-149.6529999
Cascais Airport,15,38.724998,-9.35523
Victoria Regional Airport,15,28.8526000977,-96.9185028076
Fort Lauderdale Hollywood International Airport,15,26.072599,-80.152702
Tarin Kowt Airport,15,32.6041984558,65.8657989502
Zhoushan Airport,15,29.9342002869,122.361999512
Ocala International Airport - Jim Taylor Field,15,29.17259979,-82.22419739
Weihai Airport,15,37.1870994568,122.2289962769
Phuket International Airport,15,8.1132,98.316902
Base de Aviação de Taubaté Airport,15,-23.0401000977,-45.5159988403
Gothenburg-Landvetter Airport,15,57.6627998352,12.279800415
Kinston Regional Jetport At Stallings Field,15,35.331401825,-77.6088027954
Koliganek Airport,15,59.726600647,-157.259002686
Prince Albert Glass Field,15,53.2141990662,-105.672996521
Tinker Air Force Base,15,35.4146995544,-97.3865966797
Watsonville Municipal Airport,15,36.9356994629,-121.790000916
Iaşi Airport,15,47.1785011292,27.6205997467
Olive Branch Airport,15,34.9786987305,-89.7869033813
Kuching International Airport,15,1.4846999645,110.3470001221
Sundsvall-Härnösand Airport,15,62.5280990601,17.4438991547
Grenoble-Isère Airport,15,45.3628997803,5.3293700218
Luhansk International Airport,15,48.4174003601,39.3740997314
Kisumu Airport,15,-0.086139001,34.7289009094
Moore County Airport,15,35.23740005,-79.3911972
Surin Airport,15,14.8683004379,103.4980010986
Ganges Seaplane Base,15,48.8545,-123.4969
Skövde Airport,15,58.456401825,13.972700119
Churchill Airport,15,58.739200592,-94.0650024414
Wapekeka Airport,15,53.8492012024,-89.5793991089
Latrobe Valley Airport,15,-38.207199,146.470001
Çardak Airport,15,37.7855987549,29.7012996674
False Pass Airport,15,54.8474006653,-163.4100036621
Canton Island Airport,15,-2.7681200504,-171.710006714
Hokitika Airfield,15,-42.7136001587,170.9850006104
Ambler Airport,15,67.1063,-157.856989
Diu Airport,15,20.7131004333,70.9210968018
Craig Cove Airport,15,-16.264999,167.923996
Northway Airport,15,62.9612999,-141.9290009
Mangshi Airport,15,24.4011,98.5317
Merimbula Airport,15,-36.9085998535,149.901000977
Pardubice Airport,15,50.0134010315,15.7385997772
Stephenville Clark Regional Airport,15,32.2153015137,-98.177696228
Waterloo Regional Airport,15,42.5570983887,-92.4002990723
Fagali'i Airport,15,-13.8486995697,-171.740005493
Ten. Cel. Aviador César Bombonato Airport,15,-18.883612,-48.225277
Sultan Abdul Halim Airport,15,6.1896700859,100.3980026245
Hissar Airport,15,29.1793994904,75.7553024292
San Salvador Airport,15,24.0632991791,-74.5240020752
Huangyan Luqiao Airport,15,28.5622005463,121.4290008545
Thargomindah Airport,15,-27.9864006042,143.8110046387
Elizabeth City Regional Airport & Coast Guard Air Station,15,36.26060104,-76.17459869
Rajiv Gandhi International Airport,15,17.2313175201,78.4298553467
Komodo Airport,15,-8.48666,119.889
Innisfail Airport,15,-17.5594005585,146.0119934082
Yiwu Airport,15,29.3446998596,120.031997681
Campo Grande Airport,15,-20.4687004089,-54.6725006104
Bonriki International Airport,15,1.3816399574,173.1470031738
Rabil Airport,15,16.1364994049,-22.8889007568
Sveg Airport,15,62.0477981567,14.4229001999
Capitan FAP Jose A Quinones Gonzales International Airport,15,-6.7874798775,-79.8281021118
Leeuwarden Air Base,15,53.2285995483,5.7605600357
Cruzeiro do Sul Airport,15,-7.5999097824,-72.7695007324
Pyongyang Sunan International Airport,15,39.224098,125.669998
Kao Airport,15,1.1852799654,127.8960037231
Noonkanbah Airport,15,-18.4946994781,124.851997375
Tahoua Airport,15,14.8756999969,5.2653598785
Curuzu Cuatia Airport,15,-29.7706,-57.9789
Port Hardy Airport,15,50.6805992126,-127.3669967651
Key Field,15,32.3325996399,-88.7518997192
La Tontouta International Airport,15,-22.0146007538,166.2129974365
Zhoushuizi Airport,15,38.9656982422,121.5390014648
Marakei Airport,15,2.0586099625,173.2709960938
Lahti Vesivehmaa Airport,15,61.144199,25.693501
Edward F Knapp State Airport,15,44.20349884,-72.56230164
Waspam Airport,15,14.7391996384,-83.9693984985
Garfield County Regional Airport,15,39.526299,-107.726997
Williamsport Regional Airport,15,41.2417984009,-76.9210968018
Juancho E. Yrausquin Airport,15,17.6450004578,-63.2200012207
Benina International Airport,15,32.0968017578,20.2695007324
Exeter International Airport,15,50.7344017029,-3.4138898849
Ende (H Hasan Aroeboesman) Airport,15,-8.8492898941,121.661003113
Shark Bay Airport,15,-25.8938999176,113.577003479
Nyingchi Airport,15,29.3033008575,94.3352966309
Northeast Alabama Regional Airport,15,33.972599,-86.088996
Deir ez-Zor Air Base,15,35.2854,40.175999
Dezful Airport,15,32.434399,48.397598
Elfin Cove Seaplane Base,15,58.1952018738,-136.347000122
